time,open,high,low,close,volume
2022-04-19 19:59:00,0.73,0.73,0.73,0.73,200
2022-04-19 17:37:00,0.731,0.731,0.731,0.731,250
2022-04-19 17:01:00,0.7051,0.7051,0.7051,0.7051,121
2022-04-19 16:52:00,0.7051,0.7051,0.7051,0.7051,1548
2022-04-19 15:46:00,0.7229,0.7229,0.7229,0.7229,400
2022-04-19 15:36:00,0.731,0.731,0.731,0.731,320
2022-04-19 15:26:00,0.723,0.723,0.723,0.723,100
2022-04-19 15:22:00,0.73,0.73,0.73,0.73,10000
2022-04-19 15:18:00,0.72,0.72,0.72,0.72,3101
2022-04-19 15:06:00,0.72,0.73,0.72,0.73,600
2022-04-19 14:59:00,0.73,0.73,0.73,0.73,125
2022-04-19 14:47:00,0.731,0.731,0.731,0.731,2000
2022-04-19 14:39:00,0.730899,0.730899,0.730899,0.730899,1166
2022-04-19 14:38:00,0.730999,0.730999,0.730999,0.730999,6514
2022-04-19 14:15:00,0.73,0.73,0.73,0.73,100
2022-04-19 14:12:00,0.7051,0.7061,0.7051,0.7053,4539
2022-04-19 14:10:00,0.7101,0.7101,0.71,0.71,3400
2022-04-19 14:09:00,0.712,0.712,0.712,0.712,3014
2022-04-19 14:04:00,0.7126,0.7126,0.7126,0.7126,200
2022-04-19 14:00:00,0.7121,0.7121,0.7121,0.7121,1000
2022-04-19 13:58:00,0.7215,0.7215,0.7215,0.7215,487
2022-04-19 13:49:00,0.730899,0.730899,0.730899,0.730899,432
2022-04-19 13:44:00,0.731434,0.731434,0.731434,0.731434,1500
2022-04-19 13:39:00,0.7449,0.7499,0.735,0.735,2920
2022-04-19 13:38:00,0.73,0.7497,0.73,0.7497,16170
2022-04-19 13:37:00,0.73,0.73,0.73,0.73,10767
2022-04-19 13:36:00,0.73,0.73,0.73,0.73,130
2022-04-19 13:34:00,0.72,0.72,0.7181,0.7181,10492
2022-04-19 13:32:00,0.7191,0.7191,0.7191,0.7191,800
2022-04-19 13:24:00,0.7181,0.7181,0.7181,0.7181,504
2022-04-19 13:23:00,0.718,0.718,0.718,0.718,9924
2022-04-19 13:14:00,0.715,0.715,0.715,0.715,2000
2022-04-19 13:00:00,0.7175,0.717501,0.7175,0.717501,3000
2022-04-19 12:59:00,0.71,0.7199,0.71,0.7199,5896
2022-04-19 12:58:00,0.7099,0.7099,0.7099,0.7099,1000
2022-04-19 12:57:00,0.709899,0.71,0.709899,0.71,11000
2022-04-19 12:56:00,0.705051,0.71,0.705051,0.71,3704
2022-04-19 12:53:00,0.6999,0.7,0.6999,0.699905,6025
2022-04-19 12:52:00,0.6988,0.699,0.6988,0.699,2103
2022-04-19 12:51:00,0.698,0.6987,0.698,0.6987,2100
2022-04-19 12:50:00,0.6978,0.6978,0.6978,0.6978,500
2022-04-19 12:45:00,0.6978,0.698,0.6978,0.698,5102
2022-04-19 12:43:00,0.6977,0.698,0.6977,0.698,2100
2022-04-19 12:42:00,0.698,0.698,0.6976,0.6976,1202
2022-04-19 12:38:00,0.6953,0.6953,0.6953,0.6953,1025
2022-04-19 12:37:00,0.6953,0.6953,0.6953,0.6953,1000
2022-04-19 12:28:00,0.698,0.698,0.698,0.698,715
2022-04-19 12:26:00,0.6986,0.6986,0.6986,0.6986,100
2022-04-19 12:20:00,0.6987,0.6987,0.6987,0.6987,101
2022-04-19 12:17:00,0.6987,0.6987,0.6987,0.6987,134
2022-04-19 12:03:00,0.6987,0.6987,0.6987,0.6987,100
2022-04-19 11:58:00,0.6952,0.6952,0.6952,0.6952,710
2022-04-19 11:57:00,0.6987,0.6987,0.6987,0.6987,200
2022-04-19 11:56:00,0.6988,0.6988,0.6988,0.6988,200
2022-04-19 11:52:00,0.6988,0.6988,0.6988,0.6988,1300
2022-04-19 11:39:00,0.6987,0.6987,0.6987,0.6987,300
2022-04-19 11:21:00,0.6901,0.6901,0.6901,0.6901,1000
2022-04-19 11:18:00,0.6987,0.6987,0.6987,0.6987,100
