time,open,high,low,close,volume
2022-03-18 20:00:00,4.12,4.13,4.11,4.12,8219
2022-03-18 19:59:00,4.09,4.11,4.09,4.11,7509
2022-03-18 19:58:00,4.1,4.12,4.1,4.1,11999
2022-03-18 19:57:00,4.12,4.14,4.1,4.12,1469
2022-03-18 19:56:00,4.12,4.12,4.1,4.12,4138
2022-03-18 19:55:00,4.13,4.16,4.13,4.15,14611
2022-03-18 19:54:00,4.1,4.13,4.1,4.13,6136
2022-03-18 19:53:00,4.12,4.12,4.1,4.1,1865
2022-03-18 19:52:00,4.1,4.12,4.1,4.12,842
2022-03-18 19:51:00,4.1,4.1,4.1,4.1,4278
2022-03-18 19:50:00,4.1,4.12,4.1,4.12,3198
2022-03-18 19:49:00,4.06,4.1,4.06,4.1,12188
2022-03-18 19:48:00,4.08,4.08,4.05,4.05,674
2022-03-18 19:47:00,4.05,4.08,4.05,4.08,804
2022-03-18 19:46:00,4.08,4.08,4.05,4.05,1400
2022-03-18 19:45:00,4.08,4.08,4.05,4.05,2407
2022-03-18 19:44:00,4.06,4.09,4.06,4.09,1402
2022-03-18 19:43:00,4.1,4.1,4.1,4.1,365
2022-03-18 19:42:00,4.05,4.09,4.05,4.09,2474
2022-03-18 19:41:00,4.05,4.05,4.05,4.05,405
2022-03-18 19:40:00,4.03,4.05,4.03,4.05,14593
2022-03-18 19:39:00,4.02,4.03,4.01,4.01,8437
2022-03-18 19:38:00,4.02,4.02,4.02,4.02,1050
2022-03-18 19:37:00,4.01,4.0201,4.01,4.0201,1857
2022-03-18 19:36:00,4.0,4.0,4.0,4.0,4088
2022-03-18 19:35:00,4.01,4.01,4.01,4.01,4510
2022-03-18 19:33:00,4.02,4.02,4.0,4.0,800
2022-03-18 19:32:00,4.02,4.02,4.0,4.0,1581
2022-03-18 19:31:00,4.01,4.02,4.0,4.02,611
2022-03-18 19:30:00,4.01,4.01,4.01,4.01,12327
2022-03-18 19:29:00,4.02,4.02,4.01,4.01,823
2022-03-18 19:27:00,4.02,4.02,4.02,4.02,189
2022-03-18 19:26:00,4.03,4.03,4.03,4.03,300
2022-03-18 19:25:00,4.02,4.0201,4.02,4.0201,2452
